x_ngram,file_count
x324_x180_x377,11
x203_x63_x23,5
x14_x15_x179,31
x17_x432_x144,11
x146_x32_x12,84
x9_x10_x11,69
x10_x11_x33,23
x105_x96_x432,28
x144_x133_x12,65
x170_x137_x143,10
x133_x105_x146,11
x457_x4_x14,7
x35_x36_x49,19
x144_x112_x15,82
x8_x5_x1,23
x35_x254_x350,3
x8_x137_x140,55
x249_x15_x14,39
x105_x154_x121,21
x323_x56_x57,10
x17_x48_x554,2
x14_x13_x84,15
x488_x457_x4,7
x143_x124_x125,44
x10_x355_x132,34
x115_x116_x117,16
x133_x35_x254,1
x15_x118_x470,71
x299_x217_x134,2
x12_x15_x5,86
x299_x217_x15,3
x259_x17_x170,23
x131_x170_x118,16
x383_x140_x182,2
x9_x10_x26,66
x13_x30_x24,95
x10_x12_x23,64
x177_x12_x13,42
x249_x113_x104,5
x14_x134_x144,72
x206_x62_x63,47
x329_x121_x18,1
x374_x207_x142,8
x121_x18_x8,26
x142_x25_x16,11
x147_x254_x329,1
x450_x374_x207,5
x122_x62_x473,3
x96_x191_x31,23
x131_x18_x16,19
x14_x23_x207,66
x191_x31_x147,5
x23_x207_x142,38
x116_x382_x449,3
x18_x16_x176,13
x141_x16_x52,15
x145_x146_x153,6
x131_x122_x62,21
x112_x13_x407,2
x73_x131_x122,4
x142_x206_x62,5
x95_x96_x191,32
x473_x132_x145,5
x207_x142_x206,6
x146_x153_x96,20
x254_x329_x121,1
x382_x449_x450,2
x31_x147_x254,3
x62_x473_x132,11
x207_x142_x25,38
x183_x31_x153,34
x154_x186_x125,11
x146_x125_x183,24
x192_x3_x6,23
x148_x539_x117,25
x131_x122_x372,5
x10_x105_x146,56
x137_x143_x131,35
x153_x96_x18,45
x73_x124_x192,11
x539_x141_x16,8
x143_x131_x18,44
x124_x192_x3,7
x105_x146_x32,33
x95_x154_x186,41
x374_x207_x182,53
x539_x117_x9,4
x143_x131_x122,7
x170_x95_x154,12
x117_x14_x183,33
x373_x374_x207,26
x372_x373_x374,23
x122_x372_x373,9
x191_x31_x32,13
x191_x17_x191,10
x203_x167_x105,13
x105_x146_x147,42
x52_x203_x167,75
x123_x166_x156,4
x470_x141_x8,66
x167_x55_x56,15
x117_x14_x23,26
x177_x26_x114,7
x143_x124_x390,8
x271_x248_x177,38
x163_x186_x32,22
x10_x12_x271,12
x177_x26_x138,3
x32_x355_x470,29
x25_x8_x118,11
x355_x470_x117,47
x32_x12_x23,35
x101_x5_x1,3
x30_x207_x199,20
x26_x138_x139,6
x24_x54_x31,30
x36_x37_x7,32
x33_x250_x125,29
x9_x355_x470,63
x167_x10_x11,15
x30_x24_x206,26
x248_x249_x13,29
x13_x247_x248,26
x14_x13_x247,17
x32_x11_x1,19
x207_x142_x101,40
x8_x118_x132,54
x62_x167_x55,16
x32_x26_x138,16
x26_x143_x124,27
x30_x123_x72,43
x32_x105_x146,35
